"time_horizon","mean_car","car_95","cvar_95","multiplier","label","regrowth_pct"
118,0.710352663628903,0.785581476285377,0.80249707074212,0.5,"0.5x baseline",1
119,0.71157127708283,0.787057912298463,0.803829541967048,0.5,"0.5x baseline",1
120,0.712790223484907,0.788233588201344,0.804956695270835,0.5,"0.5x baseline",1
121,0.713755386699379,0.790764851398045,0.805489890778265,0.5,"0.5x baseline",1
122,0.715093421750005,0.791205981074379,0.806246653305905,0.5,"0.5x baseline",1
123,0.716155607685332,0.790867919527038,0.806608033537038,0.5,"0.5x baseline",1
124,0.71719394400252,0.791463090910619,0.806489948656988,0.5,"0.5x baseline",1
125,0.718304320669436,0.792733343574234,0.808322929689164,0.5,"0.5x baseline",1
126,0.719053056260066,0.792507907006745,0.807663853145531,0.5,"0.5x baseline",1
127,0.720181351014698,0.793012085261278,0.808801542741961,0.5,"0.5x baseline",1
128,0.721564034345051,0.794503944962216,0.809525143938912,0.5,"0.5x baseline",1
129,0.722606086487693,0.796805003262714,0.811526680685722,0.5,"0.5x baseline",1
130,0.723379686906604,0.796756789896279,0.811611970953861,0.5,"0.5x baseline",1
131,0.724338278975494,0.796464701041386,0.811687833381147,0.5,"0.5x baseline",1
132,0.725424807954181,0.798173708766305,0.813255395637147,0.5,"0.5x baseline",1
133,0.726592053946355,0.798896707603071,0.814443247013611,0.5,"0.5x baseline",1
134,0.727470400790342,0.799818839357482,0.815557840303792,0.5,"0.5x baseline",1
135,0.728403505190962,0.800793650790598,0.816299542740377,0.5,"0.5x baseline",1
136,0.729463663063664,0.803186929184752,0.818364729620785,0.5,"0.5x baseline",1
137,0.730295906770508,0.803545549285611,0.818309384629943,0.5,"0.5x baseline",1
138,0.731190583470241,0.803483140844982,0.819214535934227,0.5,"0.5x baseline",1
139,0.731973418543003,0.804916067910693,0.819293194687089,0.5,"0.5x baseline",1
140,0.733109390369773,0.804754777063914,0.820318921980505,0.5,"0.5x baseline",1
141,0.734127879422628,0.806154764135946,0.821525185342597,0.5,"0.5x baseline",1
142,0.735027488317128,0.806988220547995,0.821915082806961,0.5,"0.5x baseline",1
143,0.735985649808059,0.806645601288057,0.821582919378761,0.5,"0.5x baseline",1
144,0.736803885357886,0.806971467831083,0.821922398977501,0.5,"0.5x baseline",1
145,0.737534737874325,0.806816855668237,0.822174631856484,0.5,"0.5x baseline",1
146,0.738154067414602,0.808220186636636,0.823001167394284,0.5,"0.5x baseline",1
147,0.738671275030185,0.808322650660552,0.822879642676153,0.5,"0.5x baseline",1
148,0.739794003225503,0.808059690538175,0.823946832310153,0.5,"0.5x baseline",1
149,0.740769354915134,0.810200847616916,0.825133417348366,0.5,"0.5x baseline",1
150,0.741402598183125,0.810995832381201,0.824923008507336,0.5,"0.5x baseline",1
151,0.742390268029455,0.811694839774801,0.825996073366195,0.5,"0.5x baseline",1
152,0.743350996575057,0.811502239886814,0.826380091479187,0.5,"0.5x baseline",1
153,0.743914925330088,0.811650808598341,0.827723975406973,0.5,"0.5x baseline",1
154,0.744546621182801,0.812956514654243,0.82854289308603,0.5,"0.5x baseline",1
155,0.745423703928413,0.813930640990189,0.829746258341404,0.5,"0.5x baseline",1
156,0.746462311628996,0.815319101740373,0.830383780841842,0.5,"0.5x baseline",1
157,0.747166614590286,0.815666140428534,0.831006135876762,0.5,"0.5x baseline",1
158,0.747819636892092,0.816900336070842,0.831824698920026,0.5,"0.5x baseline",1
159,0.748433380209912,0.816969596813842,0.832636967701027,0.5,"0.5x baseline",1
160,0.749458493330748,0.817984234528026,0.833937063511812,0.5,"0.5x baseline",1
161,0.749859826990417,0.818241765981669,0.834021706304966,0.5,"0.5x baseline",1
162,0.750496120596148,0.818121352098431,0.83428700435,0.5,"0.5x baseline",1
163,0.751141708497211,0.818132991931113,0.834540287528516,0.5,"0.5x baseline",1
164,0.751636470820967,0.819960736605995,0.834412245342813,0.5,"0.5x baseline",1
165,0.752498415550143,0.821648024491519,0.835961896075312,0.5,"0.5x baseline",1
166,0.753283883478346,0.82287186176337,0.835840227660722,0.5,"0.5x baseline",1
167,0.75385688178955,0.822171011230594,0.8367185926053,0.5,"0.5x baseline",1
168,0.754488577605432,0.823363645868553,0.837755094215393,0.5,"0.5x baseline",1
169,0.754942974847199,0.824695562039839,0.837652994743924,0.5,"0.5x baseline",1
170,0.755646752449107,0.823293723925815,0.836946927393353,0.5,"0.5x baseline",1
171,0.756416667046087,0.823511241011074,0.837573053620389,0.5,"0.5x baseline",1
172,0.756806541700745,0.824450155345066,0.837652974202781,0.5,"0.5x baseline",1
173,0.75733587587151,0.825249806489129,0.838842037257904,0.5,"0.5x baseline",1
174,0.757932079147657,0.825916489771569,0.84021472985508,0.5,"0.5x baseline",1
175,0.758481631664893,0.826087297435297,0.840894887834292,0.5,"0.5x baseline",1
176,0.759244867547619,0.827642849398495,0.841708944806539,0.5,"0.5x baseline",1
177,0.760051440003391,0.82889680671926,0.843041562569042,0.5,"0.5x baseline",1
178,0.760422532455778,0.829333745961675,0.842970063932288,0.5,"0.5x baseline",1
179,0.760978091921725,0.827895625290178,0.842596723294597,0.5,"0.5x baseline",1
180,0.76175732231216,0.829344302530152,0.84321861857241,0.5,"0.5x baseline",1
181,0.762175300688018,0.829247833877796,0.84378103301982,0.5,"0.5x baseline",1
182,0.762884007934059,0.829765799473487,0.843351251134384,0.5,"0.5x baseline",1
183,0.763261332349103,0.830238541991072,0.843733335460901,0.5,"0.5x baseline",1
184,0.763651194676482,0.829933859339416,0.844307944105325,0.5,"0.5x baseline",1
185,0.764391155869011,0.829824793465001,0.845202220755419,0.5,"0.5x baseline",1
186,0.765092622694253,0.831969503738983,0.846061336915396,0.5,"0.5x baseline",1
187,0.765743607571736,0.833460664086468,0.847297753786578,0.5,"0.5x baseline",1
188,0.766313171482062,0.833859164645067,0.847865339168758,0.5,"0.5x baseline",1
189,0.766508657941356,0.83430458983196,0.848344125535685,0.5,"0.5x baseline",1
190,0.767338311944406,0.834771769652208,0.849399280026042,0.5,"0.5x baseline",1
191,0.767727430143194,0.834930110088165,0.849741016088026,0.5,"0.5x baseline",1
192,0.768326036074878,0.835232263989634,0.848669908615969,0.5,"0.5x baseline",1
193,0.76870184537622,0.835504335864254,0.848807498807596,0.5,"0.5x baseline",1
194,0.769157712791684,0.834374714600915,0.848751491221921,0.5,"0.5x baseline",1
195,0.769727460829776,0.835161277485446,0.849089236802135,0.5,"0.5x baseline",1
196,0.770151934030292,0.836044376167073,0.85063354062624,0.5,"0.5x baseline",1
197,0.770631022625763,0.83565352887547,0.851331298536445,0.5,"0.5x baseline",1
198,0.770984213077495,0.836180817213178,0.850902032917312,0.5,"0.5x baseline",1
199,0.771675094246277,0.838315674633165,0.852367472391668,0.5,"0.5x baseline",1
200,0.77176630596428,0.838319273385753,0.852103050446731,0.5,"0.5x baseline",1
1,0.017731333288452,0.0736325526496038,0.0931808326759565,1,"1.0x baseline",2
2,0.0346650183756095,0.116627992255625,0.132130356890852,1,"1.0x baseline",2
3,0.0521089678905268,0.13774472591814,0.167269061147763,1,"1.0x baseline",2
4,0.06797702480992,0.15769456776605,0.193679290768118,1,"1.0x baseline",2
5,0.0843032261250686,0.183845289579481,0.221490001271493,1,"1.0x baseline",2
6,0.0993747987217884,0.211388899634061,0.247507869796105,1,"1.0x baseline",2
7,0.114186705818764,0.228937676483793,0.266156125499107,1,"1.0x baseline",2
8,0.128363166201973,0.245926991255659,0.28352527330484,1,"1.0x baseline",2
9,0.141919593639926,0.265120652669694,0.300513648903823,1,"1.0x baseline",2
10,0.155061073572351,0.281638449057593,0.315944313529765,1,"1.0x baseline",2
11,0.168027986291887,0.298323336562893,0.333375207865334,1,"1.0x baseline",2
12,0.180406065866685,0.310046155491996,0.345145078250301,1,"1.0x baseline",2
13,0.192474173910631,0.324108572887647,0.358741058525828,1,"1.0x baseline",2
14,0.204445969156378,0.336915862460631,0.36926081681818,1,"1.0x baseline",2
15,0.215918042218022,0.34577305706924,0.379526181047983,1,"1.0x baseline",2
16,0.227152718723254,0.358071839117561,0.39232198052248,1,"1.0x baseline",2
17,0.237939046893467,0.369855814463803,0.40523913225929,1,"1.0x baseline",2
18,0.248047157952965,0.380320617110698,0.415084467078908,1,"1.0x baseline",2
19,0.257708264164631,0.391032074747331,0.423150950873736,1,"1.0x baseline",2
20,0.267597781811816,0.397122405773789,0.431225255805809,1,"1.0x baseline",2
21,0.277166855305142,0.407668457213298,0.441238677279398,1,"1.0x baseline",2
22,0.285848030552869,0.416049077205713,0.450388556927274,1,"1.0x baseline",2
23,0.294677824708103,0.423784333907277,0.458455770510084,1,"1.0x baseline",2
